user_id,entry_date,segment,device,region,age_group,period,month,stage1_date,stage2_date,stage3_date,stage4_date,stage5_date,conversion_date,converted,exit_stage,reached_stage2,reached_stage3,reached_stage4,reached_stage5
U004945,2024-05-04,Organic,Desktop,North,55+,Post-Intervention,2024-05,2024-05-04,2024-05-05,2024-05-07,2024-05-07,2024-05-09,2024-05-09,1,Converted,1,1,1,1
U004946,2024-03-30,Email,Desktop,West,18-24,Pre-Intervention,2024-03,2024-03-30,2024-03-30,2024-03-31,,,,0,Stage3,1,1,0,0
U004947,2024-03-13,Paid_Search,Desktop,South,25-34,Pre-Intervention,2024-03,2024-03-13,2024-03-13,2024-03-14,2024-03-16,2024-03-19,,0,Stage5,1,1,1,1
U004948,2024-05-24,Organic,Desktop,North,18-24,Post-Intervention,2024-05,2024-05-24,2024-05-26,2024-05-29,2024-05-29,2024-05-30,2024-06-01,1,Converted,1,1,1,1
U004949,2024-05-26,Referral,Mobile,South,45-54,Post-Intervention,2024-05,2024-05-26,,,,,,0,Stage1,0,0,0,0
U004950,2024-02-16,Paid_Search,Desktop,Central,35-44,Pre-Intervention,2024-02,2024-02-16,2024-02-17,,,,,0,Stage2,1,0,0,0
U004951,2024-01-20,Organic,Mobile,South,35-44,Pre-Intervention,2024-01,2024-01-20,,,,,,0,Stage1,0,0,0,0
U004952,2024-03-04,Referral,Tablet,North,18-24,Pre-Intervention,2024-03,2024-03-04,2024-03-05,,,,,0,Stage2,1,0,0,0
U004953,2024-06-22,Paid_Search,Mobile,South,25-34,Post-Intervention,2024-06,2024-06-22,2024-06-22,2024-06-24,,,,0,Stage3,1,1,0,0
U004954,2024-01-07,Paid_Search,Desktop,North,18-24,Pre-Intervention,2024-01,2024-01-07,2024-01-08,,,,,0,Stage2,1,0,0,0
U004955,2024-06-23,Paid_Search,Desktop,West,18-24,Post-Intervention,2024-06,2024-06-23,2024-06-25,,,,,0,Stage2,1,0,0,0
U004956,2024-02-01,Paid_Search,Mobile,South,25-34,Pre-Intervention,2024-02,2024-02-01,,,,,,0,Stage1,0,0,0,0
U004957,2024-04-10,Organic,Mobile,East,35-44,Post-Intervention,2024-04,2024-04-10,2024-04-11,,,,,0,Stage2,1,0,0,0
U004958,2024-05-31,Social,Desktop,North,25-34,Post-Intervention,2024-05,2024-05-31,,,,,,0,Stage1,0,0,0,0
U004959,2024-01-28,Social,Tablet,East,35-44,Pre-Intervention,2024-01,2024-01-28,2024-01-29,2024-01-30,2024-01-30,2024-01-31,2024-02-01,1,Converted,1,1,1,1
U004960,2024-06-30,Paid_Search,Desktop,East,35-44,Post-Intervention,2024-06,2024-06-30,2024-07-02,2024-07-04,,,,0,Stage3,1,1,0,0
U004961,2024-04-26,Organic,Tablet,South,35-44,Post-Intervention,2024-04,2024-04-26,2024-04-28,2024-04-30,2024-05-02,,,0,Stage4,1,1,1,0
U004962,2024-06-17,Organic,Desktop,South,25-34,Post-Intervention,2024-06,2024-06-17,,,,,,0,Stage1,0,0,0,0
U004963,2024-01-02,Social,Mobile,South,18-24,Pre-Intervention,2024-01,2024-01-02,,,,,,0,Stage1,0,0,0,0
U004964,2024-03-25,Organic,Desktop,South,55+,Pre-Intervention,2024-03,2024-03-25,2024-03-25,2024-03-28,,,,0,Stage3,1,1,0,0
U004965,2024-06-08,Email,Tablet,West,45-54,Post-Intervention,2024-06,2024-06-08,2024-06-09,,,,,0,Stage2,1,0,0,0
U004966,2024-03-24,Social,Mobile,East,35-44,Pre-Intervention,2024-03,2024-03-24,,,,,,0,Stage1,0,0,0,0
U004967,2024-05-25,Social,Mobile,North,25-34,Post-Intervention,2024-05,2024-05-25,2024-05-25,,,,,0,Stage2,1,0,0,0
U004968,2024-02-24,Email,Desktop,Central,18-24,Pre-Intervention,2024-02,2024-02-24,,,,,,0,Stage1,0,0,0,0
U004969,2024-01-13,Referral,Mobile,West,55+,Pre-Intervention,2024-01,2024-01-13,2024-01-15,,,,,0,Stage2,1,0,0,0
U004970,2024-03-13,Email,Mobile,West,25-34,Pre-Intervention,2024-03,2024-03-13,2024-03-14,,,,,0,Stage2,1,0,0,0
U004971,2024-01-15,Organic,Desktop,North,25-34,Pre-Intervention,2024-01,2024-01-15,2024-01-17,2024-01-18,2024-01-20,,,0,Stage4,1,1,1,0
U004972,2024-06-03,Email,Desktop,East,45-54,Post-Intervention,2024-06,2024-06-03,,,,,,0,Stage1,0,0,0,0
U004973,2024-04-07,Paid_Search,Mobile,North,25-34,Post-Intervention,2024-04,2024-04-07,,,,,,0,Stage1,0,0,0,0
U004974,2024-01-24,Referral,Desktop,North,18-24,Pre-Intervention,2024-01,2024-01-24,2024-01-25,,,,,0,Stage2,1,0,0,0
U004975,2024-03-06,Paid_Search,Desktop,North,35-44,Pre-Intervention,2024-03,2024-03-06,2024-03-06,,,,,0,Stage2,1,0,0,0
U004976,2024-03-02,Organic,Mobile,North,55+,Pre-Intervention,2024-03,2024-03-02,2024-03-03,2024-03-04,,,,0,Stage3,1,1,0,0
U004977,2024-01-06,Paid_Search,Desktop,Central,35-44,Pre-Intervention,2024-01,2024-01-06,,,,,,0,Stage1,0,0,0,0
U004978,2024-02-23,Referral,Mobile,Central,35-44,Pre-Intervention,2024-02,2024-02-23,2024-02-23,,,,,0,Stage2,1,0,0,0
U004979,2024-04-09,Paid_Search,Mobile,West,45-54,Post-Intervention,2024-04,2024-04-09,,,,,,0,Stage1,0,0,0,0
U004980,2024-04-13,Organic,Tablet,North,25-34,Post-Intervention,2024-04,2024-04-13,2024-04-14,2024-04-17,2024-04-19,2024-04-21,,0,Stage5,1,1,1,1
U004981,2024-01-31,Email,Desktop,East,35-44,Pre-Intervention,2024-01,2024-01-31,,,,,,0,Stage1,0,0,0,0
U004982,2024-03-17,Paid_Search,Desktop,East,25-34,Pre-Intervention,2024-03,2024-03-17,2024-03-18,,,,,0,Stage2,1,0,0,0
U004983,2024-04-20,Referral,Mobile,East,55+,Post-Intervention,2024-04,2024-04-20,,,,,,0,Stage1,0,0,0,0
U004984,2024-03-20,Organic,Mobile,West,25-34,Pre-Intervention,2024-03,2024-03-20,2024-03-22,2024-03-25,,,,0,Stage3,1,1,0,0
U004985,2024-02-03,Social,Mobile,East,35-44,Pre-Intervention,2024-02,2024-02-03,2024-02-04,,,,,0,Stage2,1,0,0,0
U004986,2024-06-19,Organic,Mobile,South,35-44,Post-Intervention,2024-06,2024-06-19,2024-06-19,2024-06-21,2024-06-23,2024-06-25,2024-06-26,1,Converted,1,1,1,1
U004987,2024-04-24,Organic,Mobile,West,45-54,Post-Intervention,2024-04,2024-04-24,2024-04-25,2024-04-27,,,,0,Stage3,1,1,0,0
U004988,2024-03-09,Email,Mobile,West,35-44,Pre-Intervention,2024-03,2024-03-09,,,,,,0,Stage1,0,0,0,0
U004989,2024-05-24,Paid_Search,Desktop,West,25-34,Post-Intervention,2024-05,2024-05-24,,,,,,0,Stage1,0,0,0,0
U004990,2024-06-02,Organic,Mobile,East,55+,Post-Intervention,2024-06,2024-06-02,2024-06-03,,,,,0,Stage2,1,0,0,0
U004991,2024-01-24,Referral,Mobile,South,35-44,Pre-Intervention,2024-01,2024-01-24,,,,,,0,Stage1,0,0,0,0
U004992,2024-04-18,Organic,Mobile,North,25-34,Post-Intervention,2024-04,2024-04-18,2024-04-19,,,,,0,Stage2,1,0,0,0
U004993,2024-06-06,Organic,Mobile,West,55+,Post-Intervention,2024-06,2024-06-06,2024-06-06,,,,,0,Stage2,1,0,0,0
U004994,2024-04-21,Organic,Desktop,West,45-54,Post-Intervention,2024-04,2024-04-21,2024-04-23,2024-04-25,2024-04-25,2024-04-26,2024-04-28,1,Converted,1,1,1,1
U004995,2024-03-28,Referral,Desktop,North,35-44,Pre-Intervention,2024-03,2024-03-28,2024-03-29,2024-04-01,,,,0,Stage3,1,1,0,0
U004996,2024-02-27,Paid_Search,Mobile,South,35-44,Pre-Intervention,2024-02,2024-02-27,2024-02-29,,,,,0,Stage2,1,0,0,0
U004997,2024-06-24,Paid_Search,Desktop,South,35-44,Post-Intervention,2024-06,2024-06-24,2024-06-26,2024-06-27,2024-06-28,2024-06-29,2024-06-30,1,Converted,1,1,1,1
U004998,2024-04-29,Organic,Desktop,West,25-34,Post-Intervention,2024-04,2024-04-29,2024-04-30,2024-05-01,2024-05-02,,,0,Stage4,1,1,1,0
U004999,2024-03-17,Referral,Mobile,South,45-54,Pre-Intervention,2024-03,2024-03-17,2024-03-17,2024-03-18,,,,0,Stage3,1,1,0,0
U005000,2024-06-24,Referral,Mobile,Central,25-34,Post-Intervention,2024-06,2024-06-24,,,,,,0,Stage1,0,0,0,0
U005001,2024-03-17,Organic,Desktop,Central,25-34,Pre-Intervention,2024-03,2024-03-17,,,,,,0,Stage1,0,0,0,0
U005002,2024-03-04,Social,Mobile,West,55+,Pre-Intervention,2024-03,2024-03-04,,,,,,0,Stage1,0,0,0,0
U005003,2024-05-13,Organic,Mobile,South,18-24,Post-Intervention,2024-05,2024-05-13,2024-05-14,2024-05-16,2024-05-18,2024-05-19,2024-05-21,1,Converted,1,1,1,1
U005004,2024-01-20,Referral,Desktop,North,18-24,Pre-Intervention,2024-01,2024-01-20,2024-01-20,2024-01-23,2024-01-23,,,0,Stage4,1,1,1,0
U005005,2024-05-10,Organic,Tablet,East,25-34,Post-Intervention,2024-05,2024-05-10,,,,,,0,Stage1,0,0,0,0
U005006,2024-04-18,Referral,Desktop,Central,25-34,Post-Intervention,2024-04,2024-04-18,,,,,,0,Stage1,0,0,0,0
U005007,2024-04-15,Paid_Search,Desktop,South,25-34,Post-Intervention,2024-04,2024-04-15,,,,,,0,Stage1,0,0,0,0
U005008,2024-01-25,Organic,Mobile,South,35-44,Pre-Intervention,2024-01,2024-01-25,,,,,,0,Stage1,0,0,0,0
U005009,2024-04-28,Referral,Desktop,East,18-24,Post-Intervention,2024-04,2024-04-28,2024-04-30,2024-05-03,2024-05-05,2024-05-08,2024-05-09,1,Converted,1,1,1,1
U005010,2024-03-06,Referral,Mobile,West,35-44,Pre-Intervention,2024-03,2024-03-06,,,,,,0,Stage1,0,0,0,0
U005011,2024-05-29,Email,Mobile,West,45-54,Post-Intervention,2024-05,2024-05-29,2024-05-29,,,,,0,Stage2,1,0,0,0
U005012,2024-05-08,Paid_Search,Desktop,North,55+,Post-Intervention,2024-05,2024-05-08,,,,,,0,Stage1,0,0,0,0
U005013,2024-01-05,Social,Desktop,North,18-24,Pre-Intervention,2024-01,2024-01-05,,,,,,0,Stage1,0,0,0,0
U005014,2024-01-30,Paid_Search,Mobile,East,25-34,Pre-Intervention,2024-01,2024-01-30,,,,,,0,Stage1,0,0,0,0
U005015,2024-06-18,Paid_Search,Desktop,Central,18-24,Post-Intervention,2024-06,2024-06-18,2024-06-19,2024-06-20,,,,0,Stage3,1,1,0,0
U005016,2024-02-16,Paid_Search,Mobile,West,25-34,Pre-Intervention,2024-02,2024-02-16,,,,,,0,Stage1,0,0,0,0
U005017,2024-04-10,Social,Mobile,West,18-24,Post-Intervention,2024-04,2024-04-10,,,,,,0,Stage1,0,0,0,0
U005018,2024-01-12,Referral,Mobile,North,55+,Pre-Intervention,2024-01,2024-01-12,2024-01-12,,,,,0,Stage2,1,0,0,0
U005019,2024-04-16,Organic,Mobile,West,25-34,Post-Intervention,2024-04,2024-04-16,2024-04-18,2024-04-20,2024-04-21,,,0,Stage4,1,1,1,0
U005020,2024-05-30,Referral,Desktop,Central,55+,Post-Intervention,2024-05,2024-05-30,,,,,,0,Stage1,0,0,0,0
U005021,2024-04-26,Organic,Tablet,North,18-24,Post-Intervention,2024-04,2024-04-26,2024-04-28,2024-04-30,,,,0,Stage3,1,1,0,0
U005022,2024-06-08,Paid_Search,Mobile,East,25-34,Post-Intervention,2024-06,2024-06-08,,,,,,0,Stage1,0,0,0,0
U005023,2024-03-08,Organic,Mobile,South,25-34,Pre-Intervention,2024-03,2024-03-08,2024-03-09,2024-03-10,2024-03-10,2024-03-12,2024-03-12,1,Converted,1,1,1,1
U005024,2024-06-03,Email,Mobile,West,35-44,Post-Intervention,2024-06,2024-06-03,2024-06-04,,,,,0,Stage2,1,0,0,0
U005025,2024-06-21,Social,Desktop,South,35-44,Post-Intervention,2024-06,2024-06-21,2024-06-21,2024-06-23,,,,0,Stage3,1,1,0,0
U005026,2024-05-16,Social,Mobile,West,35-44,Post-Intervention,2024-05,2024-05-16,2024-05-16,2024-05-17,2024-05-18,,,0,Stage4,1,1,1,0
U005027,2024-01-30,Social,Mobile,East,45-54,Pre-Intervention,2024-01,2024-01-30,,,,,,0,Stage1,0,0,0,0
U005028,2024-01-04,Organic,Mobile,Central,25-34,Pre-Intervention,2024-01,2024-01-04,2024-01-04,,,,,0,Stage2,1,0,0,0
U005029,2024-06-16,Organic,Desktop,South,18-24,Post-Intervention,2024-06,2024-06-16,2024-06-17,2024-06-19,2024-06-21,2024-06-25,2024-06-27,1,Converted,1,1,1,1
U005030,2024-06-03,Email,Mobile,East,25-34,Post-Intervention,2024-06,2024-06-03,,,,,,0,Stage1,0,0,0,0
U005031,2024-05-04,Paid_Search,Mobile,Central,25-34,Post-Intervention,2024-05,2024-05-04,2024-05-05,,,,,0,Stage2,1,0,0,0
U005032,2024-06-07,Referral,Mobile,West,35-44,Post-Intervention,2024-06,2024-06-07,2024-06-09,2024-06-11,,,,0,Stage3,1,1,0,0
U005033,2024-06-25,Organic,Desktop,South,35-44,Post-Intervention,2024-06,2024-06-25,2024-06-27,2024-06-30,,,,0,Stage3,1,1,0,0
U005034,2024-06-21,Paid_Search,Mobile,East,35-44,Post-Intervention,2024-06,2024-06-21,2024-06-22,2024-06-24,,,,0,Stage3,1,1,0,0
U005035,2024-01-23,Referral,Mobile,West,35-44,Pre-Intervention,2024-01,2024-01-23,2024-01-23,2024-01-24,2024-01-24,,,0,Stage4,1,1,1,0
U005036,2024-02-18,Organic,Mobile,Central,18-24,Pre-Intervention,2024-02,2024-02-18,2024-02-18,2024-02-19,,,,0,Stage3,1,1,0,0
U005037,2024-06-27,Paid_Search,Mobile,East,35-44,Post-Intervention,2024-06,2024-06-27,,,,,,0,Stage1,0,0,0,0
U005038,2024-02-18,Referral,Mobile,East,35-44,Pre-Intervention,2024-02,2024-02-18,2024-02-18,,,,,0,Stage2,1,0,0,0
U005039,2024-02-23,Referral,Mobile,North,25-34,Pre-Intervention,2024-02,2024-02-23,,,,,,0,Stage1,0,0,0,0
U005040,2024-05-03,Social,Desktop,South,18-24,Post-Intervention,2024-05,2024-05-03,,,,,,0,Stage1,0,0,0,0
U005041,2024-06-15,Social,Mobile,West,25-34,Post-Intervention,2024-06,2024-06-15,2024-06-15,,,,,0,Stage2,1,0,0,0
U005042,2024-06-15,Referral,Desktop,North,25-34,Post-Intervention,2024-06,2024-06-15,2024-06-15,2024-06-17,2024-06-19,2024-06-21,2024-06-21,1,Converted,1,1,1,1
U005043,2024-03-18,Paid_Search,Desktop,East,35-44,Pre-Intervention,2024-03,2024-03-18,2024-03-19,2024-03-20,2024-03-21,2024-03-25,2024-03-25,1,Converted,1,1,1,1
U005044,2024-01-30,Organic,Desktop,Central,18-24,Pre-Intervention,2024-01,2024-01-30,,,,,,0,Stage1,0,0,0,0
U005045,2024-02-12,Organic,Desktop,West,55+,Pre-Intervention,2024-02,2024-02-12,2024-02-12,2024-02-15,2024-02-17,2024-02-21,,0,Stage5,1,1,1,1
U005046,2024-05-04,Social,Desktop,East,45-54,Post-Intervention,2024-05,2024-05-04,2024-05-05,2024-05-06,,,,0,Stage3,1,1,0,0
U005047,2024-04-25,Organic,Mobile,North,35-44,Post-Intervention,2024-04,2024-04-25,2024-04-27,2024-04-28,,,,0,Stage3,1,1,0,0
U005048,2024-02-21,Social,Desktop,East,45-54,Pre-Intervention,2024-02,2024-02-21,,,,,,0,Stage1,0,0,0,0
U005049,2024-03-16,Organic,Mobile,East,18-24,Pre-Intervention,2024-03,2024-03-16,2024-03-18,2024-03-20,2024-03-20,2024-03-23,2024-03-23,1,Converted,1,1,1,1
U005050,2024-01-27,Referral,Desktop,East,25-34,Pre-Intervention,2024-01,2024-01-27,2024-01-29,2024-02-01,2024-02-02,,,0,Stage4,1,1,1,0
U005051,2024-04-16,Paid_Search,Desktop,West,18-24,Post-Intervention,2024-04,2024-04-16,2024-04-17,2024-04-20,2024-04-22,2024-04-25,,0,Stage5,1,1,1,1
U005052,2024-01-10,Social,Desktop,North,18-24,Pre-Intervention,2024-01,2024-01-10,2024-01-11,2024-01-13,,,,0,Stage3,1,1,0,0
U005053,2024-05-04,Referral,Mobile,Central,55+,Post-Intervention,2024-05,2024-05-04,2024-05-06,,,,,0,Stage2,1,0,0,0
U005054,2024-05-31,Paid_Search,Mobile,West,18-24,Post-Intervention,2024-05,2024-05-31,,,,,,0,Stage1,0,0,0,0
U005055,2024-06-05,Referral,Desktop,Central,35-44,Post-Intervention,2024-06,2024-06-05,2024-06-07,2024-06-09,2024-06-09,2024-06-10,2024-06-12,1,Converted,1,1,1,1
U005056,2024-01-05,Organic,Tablet,West,18-24,Pre-Intervention,2024-01,2024-01-05,2024-01-06,2024-01-09,,,,0,Stage3,1,1,0,0
U005057,2024-03-21,Paid_Search,Mobile,West,25-34,Pre-Intervention,2024-03,2024-03-21,,,,,,0,Stage1,0,0,0,0
U005058,2024-05-21,Social,Mobile,North,35-44,Post-Intervention,2024-05,2024-05-21,,,,,,0,Stage1,0,0,0,0
U005059,2024-01-17,Paid_Search,Mobile,North,25-34,Pre-Intervention,2024-01,2024-01-17,2024-01-18,2024-01-21,,,,0,Stage3,1,1,0,0
U005060,2024-04-16,Organic,Mobile,South,45-54,Post-Intervention,2024-04,2024-04-16,2024-04-17,,,,,0,Stage2,1,0,0,0
U005061,2024-01-30,Paid_Search,Mobile,North,35-44,Pre-Intervention,2024-01,2024-01-30,2024-01-31,,,,,0,Stage2,1,0,0,0
U005062,2024-06-08,Social,Desktop,North,45-54,Post-Intervention,2024-06,2024-06-08,2024-06-10,2024-06-12,2024-06-13,2024-06-17,2024-06-17,1,Converted,1,1,1,1
U005063,2024-02-11,Paid_Search,Mobile,South,18-24,Pre-Intervention,2024-02,2024-02-11,2024-02-12,2024-02-15,,,,0,Stage3,1,1,0,0
U005064,2024-02-19,Social,Mobile,South,25-34,Pre-Intervention,2024-02,2024-02-19,,,,,,0,Stage1,0,0,0,0
U005065,2024-04-30,Organic,Mobile,North,55+,Post-Intervention,2024-04,2024-04-30,2024-05-01,2024-05-03,2024-05-03,2024-05-05,2024-05-07,1,Converted,1,1,1,1
U005066,2024-06-24,Social,Mobile,West,25-34,Post-Intervention,2024-06,2024-06-24,2024-06-25,2024-06-28,2024-06-30,,,0,Stage4,1,1,1,0
U005067,2024-06-17,Organic,Desktop,Central,18-24,Post-Intervention,2024-06,2024-06-17,,,,,,0,Stage1,0,0,0,0
U005068,2024-04-29,Organic,Mobile,East,35-44,Post-Intervention,2024-04,2024-04-29,2024-04-29,,,,,0,Stage2,1,0,0,0
U005069,2024-03-16,Email,Mobile,Central,35-44,Pre-Intervention,2024-03,2024-03-16,,,,,,0,Stage1,0,0,0,0
U005070,2024-04-09,Organic,Desktop,North,45-54,Post-Intervention,2024-04,2024-04-09,2024-04-10,2024-04-13,2024-04-15,,,0,Stage4,1,1,1,0
U005071,2024-04-02,Referral,Mobile,East,45-54,Post-Intervention,2024-04,2024-04-02,2024-04-03,2024-04-04,,,,0,Stage3,1,1,0,0
U005072,2024-06-08,Paid_Search,Mobile,North,45-54,Post-Intervention,2024-06,2024-06-08,2024-06-08,,,,,0,Stage2,1,0,0,0
U005073,2024-03-13,Social,Mobile,Central,25-34,Pre-Intervention,2024-03,2024-03-13,,,,,,0,Stage1,0,0,0,0
U005074,2024-06-25,Paid_Search,Desktop,South,18-24,Post-Intervention,2024-06,2024-06-25,,,,,,0,Stage1,0,0,0,0
U005075,2024-01-23,Organic,Desktop,North,25-34,Pre-Intervention,2024-01,2024-01-23,,,,,,0,Stage1,0,0,0,0
U005076,2024-06-19,Organic,Desktop,East,25-34,Post-Intervention,2024-06,2024-06-19,2024-06-20,2024-06-21,2024-06-21,,,0,Stage4,1,1,1,0
U005077,2024-02-21,Paid_Search,Mobile,West,45-54,Pre-Intervention,2024-02,2024-02-21,2024-02-21,,,,,0,Stage2,1,0,0,0
U005078,2024-06-04,Referral,Mobile,South,55+,Post-Intervention,2024-06,2024-06-04,2024-06-05,,,,,0,Stage2,1,0,0,0
U005079,2024-01-26,Social,Desktop,Central,25-34,Pre-Intervention,2024-01,2024-01-26,2024-01-27,,,,,0,Stage2,1,0,0,0
U005080,2024-05-06,Paid_Search,Desktop,North,45-54,Post-Intervention,2024-05,2024-05-06,2024-05-07,2024-05-08,2024-05-08,,,0,Stage4,1,1,1,0
U005081,2024-05-22,Organic,Desktop,East,25-34,Post-Intervention,2024-05,2024-05-22,,,,,,0,Stage1,0,0,0,0
U005082,2024-01-13,Paid_Search,Mobile,East,35-44,Pre-Intervention,2024-01,2024-01-13,,,,,,0,Stage1,0,0,0,0
U005083,2024-01-05,Organic,Mobile,North,45-54,Pre-Intervention,2024-01,2024-01-05,2024-01-06,,,,,0,Stage2,1,0,0,0
U005084,2024-03-07,Paid_Search,Desktop,East,55+,Pre-Intervention,2024-03,2024-03-07,2024-03-08,,,,,0,Stage2,1,0,0,0
U005085,2024-06-22,Social,Desktop,North,55+,Post-Intervention,2024-06,2024-06-22,2024-06-22,2024-06-23,2024-06-25,2024-06-26,,0,Stage5,1,1,1,1
U005086,2024-01-17,Paid_Search,Mobile,East,25-34,Pre-Intervention,2024-01,2024-01-17,,,,,,0,Stage1,0,0,0,0
U005087,2024-03-27,Social,Mobile,North,55+,Pre-Intervention,2024-03,2024-03-27,2024-03-28,2024-03-29,2024-03-31,2024-04-02,,0,Stage5,1,1,1,1
U005088,2024-01-31,Referral,Tablet,South,25-34,Pre-Intervention,2024-01,2024-01-31,,,,,,0,Stage1,0,0,0,0
U005089,2024-05-23,Social,Desktop,North,45-54,Post-Intervention,2024-05,2024-05-23,2024-05-23,,,,,0,Stage2,1,0,0,0
U005090,2024-05-04,Referral,Desktop,West,35-44,Post-Intervention,2024-05,2024-05-04,2024-05-05,2024-05-07,2024-05-08,2024-05-09,2024-05-11,1,Converted,1,1,1,1
U005091,2024-03-09,Organic,Mobile,Central,25-34,Pre-Intervention,2024-03,2024-03-09,2024-03-09,,,,,0,Stage2,1,0,0,0
U005092,2024-06-25,Organic,Desktop,South,45-54,Post-Intervention,2024-06,2024-06-25,2024-06-27,2024-06-30,2024-07-02,2024-07-03,2024-07-05,1,Converted,1,1,1,1
U005093,2024-01-13,Organic,Desktop,North,45-54,Pre-Intervention,2024-01,2024-01-13,,,,,,0,Stage1,0,0,0,0
U005094,2024-04-22,Paid_Search,Mobile,West,18-24,Post-Intervention,2024-04,2024-04-22,2024-04-23,,,,,0,Stage2,1,0,0,0
U005095,2024-01-29,Email,Desktop,East,35-44,Pre-Intervention,2024-01,2024-01-29,,,,,,0,Stage1,0,0,0,0
U005096,2024-01-28,Paid_Search,Mobile,Central,25-34,Pre-Intervention,2024-01,2024-01-28,2024-01-30,,,,,0,Stage2,1,0,0,0
U005097,2024-06-05,Organic,Mobile,East,35-44,Post-Intervention,2024-06,2024-06-05,,,,,,0,Stage1,0,0,0,0
U005098,2024-01-27,Organic,Mobile,North,35-44,Pre-Intervention,2024-01,2024-01-27,,,,,,0,Stage1,0,0,0,0
U005099,2024-05-23,Paid_Search,Mobile,East,35-44,Post-Intervention,2024-05,2024-05-23,2024-05-23,2024-05-26,2024-05-26,,,0,Stage4,1,1,1,0
U005100,2024-02-12,Social,Desktop,Central,35-44,Pre-Intervention,2024-02,2024-02-12,,,,,,0,Stage1,0,0,0,0
U005101,2024-06-10,Organic,Mobile,West,35-44,Post-Intervention,2024-06,2024-06-10,2024-06-10,2024-06-11,2024-06-12,2024-06-14,2024-06-16,1,Converted,1,1,1,1
U005102,2024-03-15,Paid_Search,Desktop,West,45-54,Pre-Intervention,2024-03,2024-03-15,,,,,,0,Stage1,0,0,0,0
U005103,2024-06-30,Paid_Search,Mobile,North,55+,Post-Intervention,2024-06,2024-06-30,2024-07-01,,,,,0,Stage2,1,0,0,0
U005104,2024-05-09,Paid_Search,Tablet,South,45-54,Post-Intervention,2024-05,2024-05-09,2024-05-10,2024-05-13,,,,0,Stage3,1,1,0,0
U005105,2024-01-26,Email,Mobile,Central,45-54,Pre-Intervention,2024-01,2024-01-26,,,,,,0,Stage1,0,0,0,0
U005106,2024-02-09,Paid_Search,Mobile,North,55+,Pre-Intervention,2024-02,2024-02-09,,,,,,0,Stage1,0,0,0,0
U005107,2024-06-14,Referral,Mobile,South,55+,Post-Intervention,2024-06,2024-06-14,2024-06-15,,,,,0,Stage2,1,0,0,0
U005108,2024-03-26,Paid_Search,Mobile,Central,18-24,Pre-Intervention,2024-03,2024-03-26,2024-03-26,,,,,0,Stage2,1,0,0,0
U005109,2024-02-01,Referral,Desktop,West,18-24,Pre-Intervention,2024-02,2024-02-01,2024-02-01,2024-02-03,2024-02-04,2024-02-05,2024-02-05,1,Converted,1,1,1,1
U005110,2024-05-01,Organic,Desktop,North,18-24,Post-Intervention,2024-05,2024-05-01,2024-05-02,,,,,0,Stage2,1,0,0,0
U005111,2024-03-14,Organic,Desktop,West,25-34,Pre-Intervention,2024-03,2024-03-14,2024-03-16,,,,,0,Stage2,1,0,0,0
U005112,2024-02-13,Paid_Search,Mobile,East,35-44,Pre-Intervention,2024-02,2024-02-13,2024-02-13,2024-02-15,2024-02-16,2024-02-20,2024-02-21,1,Converted,1,1,1,1
U005113,2024-06-10,Paid_Search,Mobile,Central,35-44,Post-Intervention,2024-06,2024-06-10,,,,,,0,Stage1,0,0,0,0
U005114,2024-06-19,Paid_Search,Mobile,East,45-54,Post-Intervention,2024-06,2024-06-19,2024-06-19,2024-06-20,2024-06-22,2024-06-26,2024-06-26,1,Converted,1,1,1,1
U005115,2024-02-05,Organic,Mobile,West,25-34,Pre-Intervention,2024-02,2024-02-05,2024-02-06,,,,,0,Stage2,1,0,0,0
U005116,2024-04-15,Paid_Search,Mobile,East,18-24,Post-Intervention,2024-04,2024-04-15,2024-04-16,,,,,0,Stage2,1,0,0,0
U005117,2024-04-27,Organic,Mobile,North,18-24,Post-Intervention,2024-04,2024-04-27,2024-04-29,,,,,0,Stage2,1,0,0,0
U005118,2024-06-23,Paid_Search,Mobile,West,35-44,Post-Intervention,2024-06,2024-06-23,,,,,,0,Stage1,0,0,0,0
U005119,2024-04-02,Social,Desktop,Central,25-34,Post-Intervention,2024-04,2024-04-02,2024-04-02,,,,,0,Stage2,1,0,0,0
U005120,2024-04-23,Referral,Tablet,North,25-34,Post-Intervention,2024-04,2024-04-23,,,,,,0,Stage1,0,0,0,0
U005121,2024-02-07,Paid_Search,Desktop,North,35-44,Pre-Intervention,2024-02,2024-02-07,,,,,,0,Stage1,0,0,0,0
U005122,2024-01-03,Paid_Search,Mobile,North,45-54,Pre-Intervention,2024-01,2024-01-03,,,,,,0,Stage1,0,0,0,0
U005123,2024-05-12,Organic,Mobile,West,45-54,Post-Intervention,2024-05,2024-05-12,2024-05-12,2024-05-13,,,,0,Stage3,1,1,0,0
U005124,2024-03-27,Paid_Search,Tablet,East,35-44,Pre-Intervention,2024-03,2024-03-27,2024-03-28,,,,,0,Stage2,1,0,0,0
U005125,2024-04-12,Paid_Search,Mobile,South,45-54,Post-Intervention,2024-04,2024-04-12,2024-04-12,2024-04-14,,,,0,Stage3,1,1,0,0
U005126,2024-01-16,Organic,Mobile,South,35-44,Pre-Intervention,2024-01,2024-01-16,,,,,,0,Stage1,0,0,0,0
