car_model,salesperson_id,age_group,customer_gender,customer_income_group,customer_residence_type,is_first_time_buyer,loyalty_program_member,discount_reason,feedback_score,car_type,car_img_url,fuel_type,transmission,safety_rating,seating_capacity
TataModel_7,971,"Young Adults",Other,Low,Urban,TRUE,FALSE,"No Discount",1.95,Hatchback,https://cdn.cars.tatamotors.com/images/hatchback/tatamodel_7.jpg,Hybrid,CVT,3.9,7-Seater
TataModel_49,434,"Early Mid-Age",Other,High,Urban,TRUE,TRUE,"No Discount",9.01,SUV,https://cdn.cars.tatamotors.com/images/suv/tatamodel_49.jpg,Hybrid,Manual,3,4-Seater
TataModel_48,246,"Early Mid-Age",Other,High,Rural,FALSE,FALSE,Festival,8.88,MPV,https://cdn.cars.tatamotors.com/images/mpv/tatamodel_48.jpg,Hybrid,Manual,4.4,4-Seater
TataModel_44,677,"Young Adults",Male,High,Urban,FALSE,FALSE,Festival,1.81,Hatchback,https://cdn.cars.tatamotors.com/images/hatchback/tatamodel_44.jpg,Electric,Automatic,4.6,5-Seater
TataModel_37,696,"Young Adults",Female,Low,Urban,TRUE,FALSE,Festival,7.52,Coupe,https://cdn.cars.tatamotors.com/images/coupe/tatamodel_37.jpg,Electric,CVT,2.6,5-Seater
TataModel_36,478,"Young Adults",Female,Medium,Urban,TRUE,TRUE,"No Discount",6,Coupe,https://cdn.cars.tatamotors.com/images/coupe/tatamodel_36.jpg,Hybrid,Manual,3.9,4-Seater
TataModel_22,728,"Early Mid-Age",Other,Medium,Urban,FALSE,FALSE,"No Discount",7.36,SUV,https://cdn.cars.tatamotors.com/images/suv/tatamodel_22.jpg,Electric,CVT,4.5,7-Seater
TataModel_37,913,"Young Adults",Other,High,Urban,TRUE,TRUE,"No Discount",2.13,Coupe,https://cdn.cars.tatamotors.com/images/coupe/tatamodel_37.jpg,Electric,CVT,2.6,5-Seater
TataModel_24,80,"Senior Adults",Female,Low,Urban,TRUE,FALSE,"New Model Launch",1.05,Sedan,https://cdn.cars.tatamotors.com/images/sedan/tatamodel_24.jpg,Hybrid,Manual,4.7,5-Seater
TataModel_49,126,"Young Adults",Other,High,Rural,TRUE,FALSE,"New Model Launch",3.67,SUV,https://cdn.cars.tatamotors.com/images/suv/tatamodel_49.jpg,Hybrid,Manual,3,4-Seater
TataModel_14,612,"Young Adults",Other,Medium,Urban,TRUE,TRUE,Clearance,1.22,Pickup,https://cdn.cars.tatamotors.com/images/pickup/tatamodel_14.jpg,Diesel,Manual,2.9,5-Seater
TataModel_16,457,"Mature Adults",Female,Low,Suburban,FALSE,FALSE,Festival,3.6,MPV,https://cdn.cars.tatamotors.com/images/mpv/tatamodel_16.jpg,Petrol,Automatic,4.7,5-Seater
TataModel_28,247,"Young Adults",Female,High,Suburban,TRUE,TRUE,Festival,2.79,SUV,https://cdn.cars.tatamotors.com/images/suv/tatamodel_28.jpg,Electric,Automatic,4.5,5-Seater
TataModel_34,122,"Senior Adults",Female,Low,Urban,FALSE,FALSE,"No Discount",4.52,MPV,https://cdn.cars.tatamotors.com/images/mpv/tatamodel_34.jpg,Hybrid,CVT,3.4,8-Seater
TataModel_5,15,"Mature Adults",Female,High,Suburban,FALSE,FALSE,"New Model Launch",9.45,Pickup,https://cdn.cars.tatamotors.com/images/pickup/tatamodel_5.jpg,Hybrid,Manual,3.3,8-Seater
TataModel_17,573,"Senior Adults",Other,High,Suburban,TRUE,TRUE,"No Discount",2.8,Coupe,https://cdn.cars.tatamotors.com/images/coupe/tatamodel_17.jpg,Hybrid,Manual,4.4,5-Seater
TataModel_18,646,"Early Mid-Age",Female,Medium,Rural,TRUE,FALSE,"No Discount",6.04,Coupe,https://cdn.cars.tatamotors.com/images/coupe/tatamodel_18.jpg,Diesel,Automatic,4.2,7-Seater
TataModel_21,376,"Mature Adults",Other,Medium,Urban,FALSE,FALSE,Clearance,3.57,Pickup,https://cdn.cars.tatamotors.com/images/pickup/tatamodel_21.jpg,Electric,CVT,3.2,7-Seater
TataModel_37,543,"Early Mid-Age",Male,Medium,Urban,TRUE,TRUE,Festival,9.41,Coupe,https://cdn.cars.tatamotors.com/images/coupe/tatamodel_37.jpg,Electric,CVT,2.6,5-Seater
TataModel_35,372,"Senior Adults",Female,Low,Suburban,TRUE,TRUE,Festival,8.22,Coupe,https://cdn.cars.tatamotors.com/images/coupe/tatamodel_35.jpg,Electric,Automatic,2.7,4-Seater
TataModel_4,904,"Early Mid-Age",Other,High,Suburban,FALSE,FALSE,Festival,6.13,Pickup,https://cdn.cars.tatamotors.com/images/pickup/tatamodel_4.jpg,Diesel,Manual,4.6,8-Seater
TataModel_11,353,"Senior Adults",Female,High,Rural,TRUE,TRUE,Clearance,3.47,MPV,https://cdn.cars.tatamotors.com/images/mpv/tatamodel_11.jpg,Electric,CVT,2.7,8-Seater
TataModel_28,651,"Young Adults",Female,Medium,Urban,TRUE,FALSE,Festival,4.84,SUV,https://cdn.cars.tatamotors.com/images/suv/tatamodel_28.jpg,Electric,Automatic,4.5,5-Seater
TataModel_29,363,"Senior Adults",Other,Low,Suburban,TRUE,TRUE,"No Discount",3.69,SUV,https://cdn.cars.tatamotors.com/images/suv/tatamodel_29.jpg,Diesel,Manual,4.1,4-Seater
TataModel_45,840,"Mature Adults",Other,High,Rural,FALSE,TRUE,"No Discount",7.21,Pickup,https://cdn.cars.tatamotors.com/images/pickup/tatamodel_45.jpg,Hybrid,CVT,3.4,8-Seater
TataModel_46,40,"Young Adults",Female,High,Urban,TRUE,FALSE,Festival,7.51,SUV,https://cdn.cars.tatamotors.com/images/suv/tatamodel_46.jpg,Petrol,Manual,2.8,4-Seater
TataModel_37,51,"Mature Adults",Male,Medium,Rural,TRUE,FALSE,Festival,7.07,Coupe,https://cdn.cars.tatamotors.com/images/coupe/tatamodel_37.jpg,Electric,CVT,2.6,5-Seater
TataModel_15,940,"Young Adults",Female,High,Suburban,FALSE,FALSE,"No Discount",3.78,Sedan,https://cdn.cars.tatamotors.com/images/sedan/tatamodel_15.jpg,Hybrid,Manual,3.8,8-Seater
TataModel_48,522,"Young Adults",Male,High,Urban,FALSE,TRUE,"No Discount",5.37,MPV,https://cdn.cars.tatamotors.com/images/mpv/tatamodel_48.jpg,Hybrid,Manual,4.4,4-Seater
TataModel_6,750,"Mature Adults",Female,Low,Suburban,FALSE,TRUE,Clearance,1.16,Sedan,https://cdn.cars.tatamotors.com/images/sedan/tatamodel_6.jpg,Electric,Automatic,2.9,5-Seater
TataModel_26,578,"Senior Adults",Male,Low,Suburban,FALSE,FALSE,"No Discount",6.81,Pickup,https://cdn.cars.tatamotors.com/images/pickup/tatamodel_26.jpg,Petrol,CVT,3.8,5-Seater
TataModel_50,19,"Young Adults",Male,Medium,Urban,FALSE,FALSE,"No Discount",1.04,MPV,https://cdn.cars.tatamotors.com/images/mpv/tatamodel_50.jpg,Electric,Automatic,4.1,4-Seater
TataModel_5,168,"Senior Adults",Female,Medium,Rural,FALSE,FALSE,Clearance,4.79,Pickup,https://cdn.cars.tatamotors.com/images/pickup/tatamodel_5.jpg,Hybrid,Manual,3.3,8-Seater
TataModel_41,391,"Senior Adults",Other,High,Rural,FALSE,TRUE,"New Model Launch",4.26,SUV,https://cdn.cars.tatamotors.com/images/suv/tatamodel_41.jpg,Electric,Automatic,4,5-Seater
TataModel_26,583,"Early Mid-Age",Other,High,Suburban,TRUE,FALSE,"No Discount",7.98,Pickup,https://cdn.cars.tatamotors.com/images/pickup/tatamodel_26.jpg,Petrol,CVT,3.8,5-Seater
TataModel_8,361,"Young Adults",Other,High,Suburban,TRUE,TRUE,Clearance,8.25,Hatchback,https://cdn.cars.tatamotors.com/images/hatchback/tatamodel_8.jpg,Electric,CVT,4.8,7-Seater
TataModel_43,618,"Senior Adults",Female,Low,Rural,TRUE,TRUE,Clearance,6.17,Pickup,https://cdn.cars.tatamotors.com/images/pickup/tatamodel_43.jpg,Hybrid,Automatic,2.6,5-Seater
TataModel_9,802,"Early Mid-Age",Other,Medium,Suburban,FALSE,TRUE,"New Model Launch",1.37,Hatchback,https://cdn.cars.tatamotors.com/images/hatchback/tatamodel_9.jpg,Electric,Automatic,4.2,7-Seater
TataModel_21,332,"Early Mid-Age",Other,High,Suburban,TRUE,TRUE,"No Discount",6.88,Pickup,https://cdn.cars.tatamotors.com/images/pickup/tatamodel_21.jpg,Electric,CVT,3.2,7-Seater
TataModel_4,860,"Early Mid-Age",Male,Medium,Urban,TRUE,TRUE,"No Discount",1.45,Pickup,https://cdn.cars.tatamotors.com/images/pickup/tatamodel_4.jpg,Diesel,Manual,4.6,8-Seater
TataModel_28,305,"Senior Adults",Other,Medium,Urban,TRUE,FALSE,Festival,2.84,SUV,https://cdn.cars.tatamotors.com/images/suv/tatamodel_28.jpg,Electric,Automatic,4.5,5-Seater
TataModel_29,422,"Young Adults",Female,Low,Suburban,TRUE,TRUE,Clearance,8.81,SUV,https://cdn.cars.tatamotors.com/images/suv/tatamodel_29.jpg,Diesel,Manual,4.1,4-Seater
TataModel_48,107,"Early Mid-Age",Other,High,Urban,FALSE,TRUE,Festival,4.19,MPV,https://cdn.cars.tatamotors.com/images/mpv/tatamodel_48.jpg,Hybrid,Manual,4.4,4-Seater
TataModel_29,594,"Young Adults",Female,Medium,Urban,FALSE,TRUE,Clearance,2.64,SUV,https://cdn.cars.tatamotors.com/images/suv/tatamodel_29.jpg,Diesel,Manual,4.1,4-Seater
TataModel_11,798,"Young Adults",Other,Low,Urban,FALSE,TRUE,Festival,8.72,MPV,https://cdn.cars.tatamotors.com/images/mpv/tatamodel_11.jpg,Electric,CVT,2.7,8-Seater
TataModel_36,484,"Mature Adults",Male,Medium,Suburban,FALSE,TRUE,"New Model Launch",7.74,Coupe,https://cdn.cars.tatamotors.com/images/coupe/tatamodel_36.jpg,Hybrid,Manual,3.9,4-Seater
TataModel_30,916,"Early Mid-Age",Other,Medium,Urban,TRUE,FALSE,"New Model Launch",2.97,Hatchback,https://cdn.cars.tatamotors.com/images/hatchback/tatamodel_30.jpg,Hybrid,CVT,4.3,5-Seater
TataModel_3,155,"Young Adults",Other,Low,Suburban,TRUE,FALSE,"New Model Launch",7.33,Hatchback,https://cdn.cars.tatamotors.com/images/hatchback/tatamodel_3.jpg,Hybrid,CVT,3.5,4-Seater
TataModel_1,16,"Young Adults",Other,Low,Rural,FALSE,FALSE,"New Model Launch",4.23,MPV,https://cdn.cars.tatamotors.com/images/mpv/tatamodel_1.jpg,Hybrid,Automatic,4.6,8-Seater
TataModel_18,332,"Mature Adults",Other,High,Urban,FALSE,FALSE,Festival,6.19,Coupe,https://cdn.cars.tatamotors.com/images/coupe/tatamodel_18.jpg,Diesel,Automatic,4.2,7-Seater
TataModel_36,634,"Mature Adults",Male,High,Suburban,FALSE,TRUE,"No Discount",7.82,Coupe,https://cdn.cars.tatamotors.com/images/coupe/tatamodel_36.jpg,Hybrid,Manual,3.9,4-Seater
TataModel_15,490,"Early Mid-Age",Female,Medium,Rural,FALSE,FALSE,Clearance,1.88,Sedan,https://cdn.cars.tatamotors.com/images/sedan/tatamodel_15.jpg,Hybrid,Manual,3.8,8-Seater
TataModel_25,720,"Mature Adults",Male,Low,Urban,FALSE,FALSE,Festival,2.4,Coupe,https://cdn.cars.tatamotors.com/images/coupe/tatamodel_25.jpg,Petrol,CVT,4.8,7-Seater
TataModel_13,284,"Senior Adults",Male,Low,Urban,FALSE,TRUE,"New Model Launch",8.54,Coupe,https://cdn.cars.tatamotors.com/images/coupe/tatamodel_13.jpg,Electric,Automatic,5,4-Seater
TataModel_26,467,"Mature Adults",Male,High,Urban,TRUE,TRUE,"New Model Launch",4.27,Pickup,https://cdn.cars.tatamotors.com/images/pickup/tatamodel_26.jpg,Petrol,CVT,3.8,5-Seater
TataModel_37,621,"Young Adults",Male,High,Urban,FALSE,TRUE,Clearance,3.1,Coupe,https://cdn.cars.tatamotors.com/images/coupe/tatamodel_37.jpg,Electric,CVT,2.6,5-Seater
TataModel_14,919,"Mature Adults",Other,Low,Rural,TRUE,TRUE,Clearance,3.59,Pickup,https://cdn.cars.tatamotors.com/images/pickup/tatamodel_14.jpg,Diesel,Manual,2.9,5-Seater
TataModel_13,775,"Mature Adults",Male,Medium,Urban,TRUE,FALSE,"No Discount",5.77,Coupe,https://cdn.cars.tatamotors.com/images/coupe/tatamodel_13.jpg,Electric,Automatic,5,4-Seater
TataModel_25,631,"Early Mid-Age",Female,Low,Urban,TRUE,FALSE,Clearance,9.49,Coupe,https://cdn.cars.tatamotors.com/images/coupe/tatamodel_25.jpg,Petrol,CVT,4.8,7-Seater
TataModel_46,185,"Early Mid-Age",Male,Medium,Suburban,FALSE,TRUE,Clearance,4.55,SUV,https://cdn.cars.tatamotors.com/images/suv/tatamodel_46.jpg,Petrol,Manual,2.8,4-Seater
TataModel_27,327,"Mature Adults",Other,High,Suburban,TRUE,TRUE,Festival,6.15,MPV,https://cdn.cars.tatamotors.com/images/mpv/tatamodel_27.jpg,Hybrid,CVT,3.8,4-Seater
TataModel_48,549,"Senior Adults",Other,High,Suburban,TRUE,FALSE,"New Model Launch",7.61,MPV,https://cdn.cars.tatamotors.com/images/mpv/tatamodel_48.jpg,Hybrid,Manual,4.4,4-Seater
TataModel_8,562,"Mature Adults",Male,High,Suburban,FALSE,FALSE,Clearance,3.81,Hatchback,https://cdn.cars.tatamotors.com/images/hatchback/tatamodel_8.jpg,Electric,CVT,4.8,7-Seater
TataModel_9,381,"Mature Adults",Male,High,Rural,FALSE,FALSE,Festival,6.39,Hatchback,https://cdn.cars.tatamotors.com/images/hatchback/tatamodel_9.jpg,Electric,Automatic,4.2,7-Seater
TataModel_20,314,"Young Adults",Other,High,Suburban,FALSE,FALSE,Festival,6.07,MPV,https://cdn.cars.tatamotors.com/images/mpv/tatamodel_20.jpg,Diesel,Manual,3.4,8-Seater
TataModel_17,675,"Senior Adults",Other,High,Rural,TRUE,FALSE,Festival,8.14,Coupe,https://cdn.cars.tatamotors.com/images/coupe/tatamodel_17.jpg,Hybrid,Manual,4.4,5-Seater
TataModel_40,487,"Early Mid-Age",Other,High,Suburban,TRUE,TRUE,Clearance,4.56,MPV,https://cdn.cars.tatamotors.com/images/mpv/tatamodel_40.jpg,Electric,Automatic,3.2,7-Seater
TataModel_31,24,"Early Mid-Age",Other,High,Urban,TRUE,FALSE,Clearance,1.87,Hatchback,https://cdn.cars.tatamotors.com/images/hatchback/tatamodel_31.jpg,Petrol,Manual,4.5,7-Seater
TataModel_39,932,"Senior Adults",Male,Medium,Urban,TRUE,TRUE,"No Discount",1.52,MPV,https://cdn.cars.tatamotors.com/images/mpv/tatamodel_39.jpg,Electric,Manual,3.9,4-Seater
TataModel_35,879,"Mature Adults",Female,Low,Suburban,TRUE,TRUE,Festival,7.44,Coupe,https://cdn.cars.tatamotors.com/images/coupe/tatamodel_35.jpg,Electric,Automatic,2.7,4-Seater
TataModel_13,619,"Early Mid-Age",Other,High,Rural,TRUE,FALSE,"New Model Launch",7.89,Coupe,https://cdn.cars.tatamotors.com/images/coupe/tatamodel_13.jpg,Electric,Automatic,5,4-Seater
TataModel_48,14,"Mature Adults",Other,High,Urban,FALSE,TRUE,Clearance,2.38,MPV,https://cdn.cars.tatamotors.com/images/mpv/tatamodel_48.jpg,Hybrid,Manual,4.4,4-Seater
TataModel_42,46,"Senior Adults",Other,Medium,Rural,TRUE,TRUE,"New Model Launch",8.19,Hatchback,https://cdn.cars.tatamotors.com/images/hatchback/tatamodel_42.jpg,Hybrid,Automatic,2.6,8-Seater
TataModel_35,509,"Early Mid-Age",Male,Low,Rural,FALSE,FALSE,Festival,5.79,Coupe,https://cdn.cars.tatamotors.com/images/coupe/tatamodel_35.jpg,Electric,Automatic,2.7,4-Seater
TataModel_27,48,"Mature Adults",Other,Low,Urban,TRUE,TRUE,"No Discount",4.75,MPV,https://cdn.cars.tatamotors.com/images/mpv/tatamodel_27.jpg,Hybrid,CVT,3.8,4-Seater
TataModel_39,380,"Early Mid-Age",Female,Medium,Rural,TRUE,TRUE,"New Model Launch",6.11,MPV,https://cdn.cars.tatamotors.com/images/mpv/tatamodel_39.jpg,Electric,Manual,3.9,4-Seater
TataModel_37,725,"Young Adults",Female,High,Suburban,FALSE,TRUE,Festival,8.92,Coupe,https://cdn.cars.tatamotors.com/images/coupe/tatamodel_37.jpg,Electric,CVT,2.6,5-Seater
TataModel_47,819,"Young Adults",Female,Low,Suburban,TRUE,FALSE,"New Model Launch",2.75,Sedan,https://cdn.cars.tatamotors.com/images/sedan/tatamodel_47.jpg,Petrol,Manual,3.8,8-Seater
TataModel_46,772,"Mature Adults",Other,High,Suburban,TRUE,TRUE,"New Model Launch",2.64,SUV,https://cdn.cars.tatamotors.com/images/suv/tatamodel_46.jpg,Petrol,Manual,2.8,4-Seater
TataModel_31,93,"Senior Adults",Other,High,Urban,TRUE,TRUE,Festival,7.75,Hatchback,https://cdn.cars.tatamotors.com/images/hatchback/tatamodel_31.jpg,Petrol,Manual,4.5,7-Seater
TataModel_5,702,"Early Mid-Age",Female,Medium,Urban,FALSE,TRUE,Festival,1.01,Pickup,https://cdn.cars.tatamotors.com/images/pickup/tatamodel_5.jpg,Hybrid,Manual,3.3,8-Seater
TataModel_28,209,"Senior Adults",Female,Medium,Suburban,TRUE,TRUE,"No Discount",2.2,SUV,https://cdn.cars.tatamotors.com/images/suv/tatamodel_28.jpg,Electric,Automatic,4.5,5-Seater
TataModel_22,482,"Senior Adults",Other,Medium,Urban,FALSE,FALSE,"New Model Launch",1.83,SUV,https://cdn.cars.tatamotors.com/images/suv/tatamodel_22.jpg,Electric,CVT,4.5,7-Seater
TataModel_13,377,"Early Mid-Age",Other,Low,Suburban,FALSE,TRUE,Festival,8.06,Coupe,https://cdn.cars.tatamotors.com/images/coupe/tatamodel_13.jpg,Electric,Automatic,5,4-Seater
TataModel_47,457,"Senior Adults",Male,High,Urban,FALSE,FALSE,"New Model Launch",1.91,Sedan,https://cdn.cars.tatamotors.com/images/sedan/tatamodel_47.jpg,Petrol,Manual,3.8,8-Seater
TataModel_40,720,"Early Mid-Age",Male,Medium,Urban,TRUE,TRUE,Clearance,3.06,MPV,https://cdn.cars.tatamotors.com/images/mpv/tatamodel_40.jpg,Electric,Automatic,3.2,7-Seater
TataModel_7,974,"Early Mid-Age",Male,Medium,Suburban,FALSE,FALSE,"No Discount",4.26,Hatchback,https://cdn.cars.tatamotors.com/images/hatchback/tatamodel_7.jpg,Hybrid,CVT,3.9,7-Seater
TataModel_23,498,"Senior Adults",Female,High,Rural,TRUE,FALSE,"New Model Launch",4.34,MPV,https://cdn.cars.tatamotors.com/images/mpv/tatamodel_23.jpg,Hybrid,Manual,4.5,8-Seater
TataModel_32,815,"Senior Adults",Female,High,Urban,TRUE,FALSE,Festival,2.26,Sedan,https://cdn.cars.tatamotors.com/images/sedan/tatamodel_32.jpg,Electric,Automatic,4.7,7-Seater
TataModel_8,605,"Senior Adults",Other,Low,Urban,TRUE,FALSE,Clearance,2.1,Hatchback,https://cdn.cars.tatamotors.com/images/hatchback/tatamodel_8.jpg,Electric,CVT,4.8,7-Seater
TataModel_39,790,"Early Mid-Age",Female,Medium,Suburban,TRUE,FALSE,"No Discount",3.62,MPV,https://cdn.cars.tatamotors.com/images/mpv/tatamodel_39.jpg,Electric,Manual,3.9,4-Seater
TataModel_19,866,"Mature Adults",Other,Medium,Rural,FALSE,FALSE,Festival,6.75,Sedan,https://cdn.cars.tatamotors.com/images/sedan/tatamodel_19.jpg,Diesel,Manual,4.3,4-Seater
TataModel_39,58,"Early Mid-Age",Male,Medium,Suburban,TRUE,TRUE,"New Model Launch",8.72,MPV,https://cdn.cars.tatamotors.com/images/mpv/tatamodel_39.jpg,Electric,Manual,3.9,4-Seater
TataModel_35,546,"Senior Adults",Other,Medium,Urban,FALSE,TRUE,"No Discount",4.88,Coupe,https://cdn.cars.tatamotors.com/images/coupe/tatamodel_35.jpg,Electric,Automatic,2.7,4-Seater
TataModel_28,651,"Young Adults",Other,High,Rural,FALSE,TRUE,"No Discount",4.63,SUV,https://cdn.cars.tatamotors.com/images/suv/tatamodel_28.jpg,Electric,Automatic,4.5,5-Seater
TataModel_2,395,"Senior Adults",Male,High,Urban,FALSE,TRUE,Festival,3.84,Pickup,https://cdn.cars.tatamotors.com/images/pickup/tatamodel_2.jpg,Diesel,Manual,3.2,5-Seater
TataModel_13,814,"Young Adults",Male,Low,Urban,FALSE,FALSE,"No Discount",2.78,Coupe,https://cdn.cars.tatamotors.com/images/coupe/tatamodel_13.jpg,Electric,Automatic,5,4-Seater
TataModel_2,457,"Mature Adults",Female,Low,Urban,TRUE,TRUE,Festival,3.42,Pickup,https://cdn.cars.tatamotors.com/images/pickup/tatamodel_2.jpg,Diesel,Manual,3.2,5-Seater
TataModel_44,658,"Mature Adults",Female,Medium,Urban,FALSE,FALSE,Festival,2.61,Hatchback,https://cdn.cars.tatamotors.com/images/hatchback/tatamodel_44.jpg,Electric,Automatic,4.6,5-Seater
TataModel_18,321,"Mature Adults",Female,High,Rural,TRUE,TRUE,Festival,7.65,Coupe,https://cdn.cars.tatamotors.com/images/coupe/tatamodel_18.jpg,Diesel,Automatic,4.2,7-Seater
TataModel_28,253,"Senior Adults",Other,High,Suburban,TRUE,FALSE,"New Model Launch",9.52,SUV,https://cdn.cars.tatamotors.com/images/suv/tatamodel_28.jpg,Electric,Automatic,4.5,5-Seater
TataModel_14,376,"Young Adults",Male,Low,Rural,FALSE,FALSE,Festival,2.97,Pickup,https://cdn.cars.tatamotors.com/images/pickup/tatamodel_14.jpg,Diesel,Manual,2.9,5-Seater
TataModel_29,60,"Young Adults",Other,High,Urban,FALSE,FALSE,Clearance,4.17,SUV,https://cdn.cars.tatamotors.com/images/suv/tatamodel_29.jpg,Diesel,Manual,4.1,4-Seater
TataModel_1,565,"Early Mid-Age",Other,Low,Suburban,TRUE,FALSE,"New Model Launch",3.65,MPV,https://cdn.cars.tatamotors.com/images/mpv/tatamodel_1.jpg,Hybrid,Automatic,4.6,8-Seater
TataModel_18,310,"Senior Adults",Female,High,Rural,FALSE,FALSE,Festival,5.07,Coupe,https://cdn.cars.tatamotors.com/images/coupe/tatamodel_18.jpg,Diesel,Automatic,4.2,7-Seater
TataModel_27,545,"Young Adults",Other,High,Suburban,FALSE,TRUE,"No Discount",8.75,MPV,https://cdn.cars.tatamotors.com/images/mpv/tatamodel_27.jpg,Hybrid,CVT,3.8,4-Seater
TataModel_11,751,"Early Mid-Age",Other,High,Rural,TRUE,TRUE,Festival,6.22,MPV,https://cdn.cars.tatamotors.com/images/mpv/tatamodel_11.jpg,Electric,CVT,2.7,8-Seater
TataModel_41,860,"Early Mid-Age",Male,Low,Suburban,TRUE,FALSE,"New Model Launch",3.39,SUV,https://cdn.cars.tatamotors.com/images/suv/tatamodel_41.jpg,Electric,Automatic,4,5-Seater
TataModel_41,166,"Mature Adults",Male,Medium,Urban,TRUE,FALSE,Clearance,7.69,SUV,https://cdn.cars.tatamotors.com/images/suv/tatamodel_41.jpg,Electric,Automatic,4,5-Seater
TataModel_15,757,"Early Mid-Age",Other,Medium,Rural,TRUE,FALSE,Festival,9.7,Sedan,https://cdn.cars.tatamotors.com/images/sedan/tatamodel_15.jpg,Hybrid,Manual,3.8,8-Seater
TataModel_5,760,"Mature Adults",Female,High,Suburban,TRUE,FALSE,"New Model Launch",4.96,Pickup,https://cdn.cars.tatamotors.com/images/pickup/tatamodel_5.jpg,Hybrid,Manual,3.3,8-Seater
TataModel_19,269,"Senior Adults",Female,Low,Rural,TRUE,FALSE,Clearance,7.48,Sedan,https://cdn.cars.tatamotors.com/images/sedan/tatamodel_19.jpg,Diesel,Manual,4.3,4-Seater
TataModel_29,23,"Senior Adults",Other,Low,Urban,TRUE,FALSE,Clearance,1,SUV,https://cdn.cars.tatamotors.com/images/suv/tatamodel_29.jpg,Diesel,Manual,4.1,4-Seater
TataModel_46,220,"Young Adults",Male,Medium,Suburban,FALSE,TRUE,Festival,9.19,SUV,https://cdn.cars.tatamotors.com/images/suv/tatamodel_46.jpg,Petrol,Manual,2.8,4-Seater
TataModel_40,732,"Young Adults",Male,Medium,Rural,FALSE,FALSE,Clearance,3.78,MPV,https://cdn.cars.tatamotors.com/images/mpv/tatamodel_40.jpg,Electric,Automatic,3.2,7-Seater
TataModel_43,220,"Young Adults",Male,Low,Suburban,TRUE,FALSE,"No Discount",8.09,Pickup,https://cdn.cars.tatamotors.com/images/pickup/tatamodel_43.jpg,Hybrid,Automatic,2.6,5-Seater
TataModel_13,360,"Mature Adults",Other,High,Urban,TRUE,FALSE,"New Model Launch",1.75,Coupe,https://cdn.cars.tatamotors.com/images/coupe/tatamodel_13.jpg,Electric,Automatic,5,4-Seater
TataModel_8,443,"Young Adults",Male,High,Suburban,TRUE,TRUE,"New Model Launch",6.68,Hatchback,https://cdn.cars.tatamotors.com/images/hatchback/tatamodel_8.jpg,Electric,CVT,4.8,7-Seater
TataModel_36,474,"Young Adults",Male,High,Suburban,FALSE,TRUE,Clearance,6.88,Coupe,https://cdn.cars.tatamotors.com/images/coupe/tatamodel_36.jpg,Hybrid,Manual,3.9,4-Seater
TataModel_10,503,"Mature Adults",Female,Medium,Rural,FALSE,FALSE,"No Discount",6.45,Pickup,https://cdn.cars.tatamotors.com/images/pickup/tatamodel_10.jpg,Hybrid,Automatic,3.9,8-Seater
TataModel_13,628,"Mature Adults",Male,Medium,Rural,FALSE,TRUE,Clearance,5.96,Coupe,https://cdn.cars.tatamotors.com/images/coupe/tatamodel_13.jpg,Electric,Automatic,5,4-Seater
TataModel_41,14,"Young Adults",Male,Low,Rural,FALSE,FALSE,"No Discount",4.55,SUV,https://cdn.cars.tatamotors.com/images/suv/tatamodel_41.jpg,Electric,Automatic,4,5-Seater
TataModel_47,304,"Senior Adults",Female,Low,Rural,FALSE,TRUE,Clearance,2.84,Sedan,https://cdn.cars.tatamotors.com/images/sedan/tatamodel_47.jpg,Petrol,Manual,3.8,8-Seater
TataModel_36,224,"Young Adults",Other,High,Rural,TRUE,TRUE,Festival,4.91,Coupe,https://cdn.cars.tatamotors.com/images/coupe/tatamodel_36.jpg,Hybrid,Manual,3.9,4-Seater
TataModel_15,975,"Young Adults",Male,High,Suburban,FALSE,FALSE,"New Model Launch",3.86,Sedan,https://cdn.cars.tatamotors.com/images/sedan/tatamodel_15.jpg,Hybrid,Manual,3.8,8-Seater
TataModel_48,383,"Mature Adults",Male,Low,Rural,FALSE,FALSE,"New Model Launch",9.05,MPV,https://cdn.cars.tatamotors.com/images/mpv/tatamodel_48.jpg,Hybrid,Manual,4.4,4-Seater
TataModel_1,985,"Mature Adults",Male,Low,Suburban,FALSE,TRUE,Clearance,6.7,MPV,https://cdn.cars.tatamotors.com/images/mpv/tatamodel_1.jpg,Hybrid,Automatic,4.6,8-Seater
TataModel_49,561,"Senior Adults",Female,High,Urban,FALSE,FALSE,"No Discount",3.14,SUV,https://cdn.cars.tatamotors.com/images/suv/tatamodel_49.jpg,Hybrid,Manual,3,4-Seater
TataModel_12,561,"Mature Adults",Male,Medium,Suburban,TRUE,FALSE,"New Model Launch",2.52,Hatchback,https://cdn.cars.tatamotors.com/images/hatchback/tatamodel_12.jpg,Petrol,CVT,4,8-Seater
TataModel_17,877,"Mature Adults",Other,High,Rural,TRUE,FALSE,"New Model Launch",3.11,Coupe,https://cdn.cars.tatamotors.com/images/coupe/tatamodel_17.jpg,Hybrid,Manual,4.4,5-Seater
TataModel_31,512,"Senior Adults",Female,High,Suburban,FALSE,TRUE,Clearance,5.73,Hatchback,https://cdn.cars.tatamotors.com/images/hatchback/tatamodel_31.jpg,Petrol,Manual,4.5,7-Seater
