model_id,year,country,model_price,price_zone,units_sold,total_revenue,revenue_type,revenue_per_unit,profit,profit_per_unit,profit_margin_pct,profit_margin_type,net_profit_usd,local_manufacturing_cost_usd,marketing_expense_usd,warranty_cost_usd,operating_expense_usd,model_performance
TataModel_47,2018,Australia,17726.27,1,893,53636412.27,Low,60063.17,9654554.21,10811.37,18,High,5723005.19,3341.02,10187.04,5114.47,70475.42,Niche
TataModel_47,2019,Australia,17726.27,1,2193,127215939.32,Low,58010,20379993.48,9293.2,16.02,High,11563928.88,7220.57,12935.78,6318.24,87323.17,Niche
TataModel_47,2020,Australia,17726.27,1,2179,66445662.16,Low,30493.65,3933583.2,1805.22,5.92,Low,-2657826.49,4981.6,12666.17,7724.73,61021.61,Weak
TataModel_47,2021,Australia,17726.27,1,4673,34369979.68,Low,7355.01,7190199.75,1538.67,20.92,High,1697877,13782.07,2846.52,3754.09,84012.85,Niche
TataModel_47,2022,Australia,17726.27,1,5580,67478334.53,Low,12092.89,17024783.8,3051.04,25.23,High,9419975.5,17303.11,3098.72,7174.92,75949.46,Niche
TataModel_47,2023,Australia,17726.27,1,4606,33931856.22,Low,7366.88,7125689.81,1547.05,21,High,4255054.77,16157.31,14493.28,6160.84,53163.86,Niche
TataModel_47,2024,Australia,17726.27,1,2617,152482834.36,High,58266.27,14516365.83,5546.95,9.52,Low,76241.42,18298.72,7108.12,5558.73,97276.39,Underperformer
TataModel_47,2015,Japan,17726.27,1,589,17945352.64,Low,30467.49,2955599.58,5018,16.47,High,1128762.68,4034.01,14116.32,6362.64,34440.46,Niche
TataModel_47,2016,Japan,17726.27,1,2685,160167612.36,High,59652.74,13390012.39,4986.97,8.36,Low,-12573157.57,7835.85,4780.15,2650.54,54991.2,Underperformer
TataModel_47,2017,Japan,17726.27,1,3609,129312938.28,Low,35830.68,16823613.27,4661.57,13.01,Low,-6297540.09,13853.04,11406.27,6863.68,54043.93,Weak
TataModel_47,2018,Japan,17726.27,1,6738,70027938.27,Low,10392.99,16407545.94,2435.08,23.43,High,5721282.56,11441.91,5959.75,2545.41,99537.8,Niche
TataModel_47,2019,Japan,17726.27,1,2417,97263376.86,Low,40241.36,15105002.43,6249.48,15.53,High,-3579292.27,17455.36,1963.78,7911.06,49498.56,Niche
TataModel_47,2020,Japan,17726.27,1,4304,48147907.55,Low,11186.78,5368491.69,1247.33,11.15,Low,-890736.29,20981.76,7446.02,4334.73,87537.02,Weak
TataModel_47,2021,Japan,17726.27,1,2645,170570878.57,High,64488.04,48032759.41,18159.83,28.16,High,38241990.98,10447.94,6778.54,5835.97,89355.76,Star
TataModel_47,2022,Japan,17726.27,1,4535,99941251.92,Low,22037.76,9644330.81,2126.64,9.65,Low,-3028219.93,3033.81,14256.49,7687.81,75005.66,Weak
TataModel_47,2023,Japan,17726.27,1,4112,111371732.93,Low,27084.57,24546329.94,5969.44,22.04,High,2628372.9,8418.32,11679.41,1290.95,29678.76,Niche
TataModel_47,2024,Japan,17726.27,1,4657,137072256.24,High,29433.6,27030648.93,5804.31,19.72,High,7251122.36,19948.25,1075.91,2688.08,48585.45,Star
TataModel_21,2015,India,20335.79,1,1803,87399348.89,Low,48474.4,4798224.25,2661.24,5.49,Low,17479.87,16486.59,12213.98,5373.2,14178.51,Weak
TataModel_21,2016,India,20335.79,1,3488,188518899.19,High,54047.85,18569111.57,5323.71,9.85,Low,-5580159.42,24439.61,1998.77,2473.82,58086.89,Underperformer
TataModel_21,2017,India,20335.79,1,2987,155608674.31,High,52095.3,28569752.6,9564.7,18.36,High,5166207.99,13313.31,1102.29,2037.67,44679.3,Star
TataModel_21,2018,India,20335.79,1,1679,78768215.07,Low,46913.77,16368035.09,9748.68,20.78,High,10901520.97,4457.73,6218.93,1884.66,55527.62,Niche
TataModel_21,2019,India,20335.79,1,273,18402211.12,Low,67407.37,1284474.34,4705.03,6.98,Low,-114093.71,13381.08,10580.45,3445.86,23201.25,Weak
TataModel_21,2020,India,20335.79,1,1345,88695262.18,Low,65944.43,12914030.17,9601.51,14.56,Low,-3671983.85,14043.91,10320.02,7136.73,68384.25,Weak
TataModel_21,2021,India,20335.79,1,5442,79509711.72,Low,14610.38,18199773.01,3344.32,22.89,High,3100878.76,20115.64,3086.41,5164.28,58987.97,Niche
TataModel_21,2022,India,20335.79,1,140,6279686.58,Low,44854.9,324031.83,2314.51,5.16,Low,-217905.12,24196.34,6819.63,7218.83,64288.98,Weak
TataModel_21,2023,India,20335.79,1,1967,116654196.72,Low,59305.64,10358892.67,5266.34,8.88,Low,1108214.87,22874.87,8532.08,4889.49,49052.08,Weak
TataModel_21,2024,India,20335.79,1,5596,379038575.04,High,67733.84,94608028.33,16906.37,24.96,High,51208111.49,22136.4,9028.32,6667.25,47722.3,Star
TataModel_21,2015,USA,20335.79,1,4508,102920603.7,Low,22830.66,11794701.18,2616.39,11.46,Low,-5290119.03,16722.88,1158.45,700.41,90052.38,Weak
TataModel_21,2016,USA,20335.79,1,4392,55760873.6,Low,12696.01,16237566.39,3697.08,29.12,High,12652142.22,20931.13,13818.89,6563.49,12299.79,Niche
TataModel_21,2017,USA,20335.79,1,1645,101929873.93,Low,61963.45,20885431.17,12696.31,20.49,High,2293422.16,22357.75,7077.66,4089.89,76376.43,Niche
TataModel_21,2018,USA,20335.79,1,2940,72216354.46,Low,24563.39,19960600.37,6789.32,27.64,High,11691827.79,23357.92,10429.46,3978.12,49952.79,Niche
TataModel_21,2019,USA,20335.79,1,2153,141348499.84,High,65651.88,17824045.83,8278.7,12.61,Low,-4014297.4,12143.79,11525.57,2975.55,76324.11,Underperformer
TataModel_21,2020,USA,20335.79,1,1447,76294964.82,Low,52726.31,14435007.34,9975.82,18.92,High,4547179.9,9200.4,9041.17,4707.14,79027.35,Niche
TataModel_21,2021,USA,20335.79,1,2121,142014934.11,High,66956.59,34452823.02,16243.67,24.26,High,20024105.71,18597.97,2870.42,5570.49,34332.6,Star
TataModel_21,2022,USA,20335.79,1,263,4704799.87,Low,17888.97,1031292.13,3921.26,21.92,High,206070.23,19283.2,7930.77,4519.85,51128.22,Niche
TataModel_21,2023,USA,20335.79,1,6349,233328806.81,High,36750.48,43422490.95,6839.26,18.61,High,10756457.99,24891.64,12967.36,5717.39,79191.96,Star
TataModel_21,2024,USA,20335.79,1,1735,86573615.6,Low,49898.34,10951562.37,6312.14,12.65,Low,4510485.37,9196.77,10119.39,1804.75,22470.75,Weak
TataModel_21,2015,UK,20335.79,1,1165,24091568.42,Low,20679.46,6083121.03,5221.56,25.25,High,4712310.78,18594.63,7267.2,3696.41,77784.56,Niche
TataModel_21,2016,UK,20335.79,1,5877,274536097.57,High,46713.65,67343704.73,11458.86,24.53,High,43294342.59,8585.5,2757.73,7813.69,42565.35,Star
TataModel_21,2017,UK,20335.79,1,5588,302003092.77,High,54044.93,61276427.52,10965.72,20.29,High,41344223.4,22237.37,3948.07,3301.27,93498.9,Star
TataModel_21,2018,UK,20335.79,1,5936,357213245.95,High,60177.43,36149980.49,6089.96,10.12,Low,-24433386.02,16769.31,3660.26,3416.89,16156.73,Underperformer
TataModel_21,2019,UK,20335.79,1,1723,30151663.75,Low,17499.51,7067549.98,4101.89,23.44,High,1136717.72,9416.47,8987.88,6509.32,52084.96,Niche
TataModel_21,2020,UK,20335.79,1,3523,75527691.6,Low,21438.46,13481692.95,3826.76,17.85,High,-370085.69,7166.22,2394.94,4575.02,54064.74,Niche
TataModel_21,2021,UK,20335.79,1,4138,87593669.21,Low,21168.12,17693921.18,4275.96,20.2,High,10555037.14,15237.14,11496.15,4706.77,26724.42,Niche
TataModel_21,2022,UK,20335.79,1,221,7986412.33,Low,36137.61,2150740.84,9731.86,26.93,High,804231.72,8268.9,6582.2,7920.9,89982.53,Niche
TataModel_21,2023,UK,20335.79,1,5866,85693803.28,Low,14608.56,24242776.95,4132.76,28.29,High,16153281.92,14449.09,3874.7,2745.56,42801.31,Niche
TataModel_21,2024,UK,20335.79,1,6046,188029448.99,High,31099.81,27659131.95,4574.78,14.71,Low,3685377.2,10403.19,7564.54,7535.3,31729.78,Underperformer
TataModel_21,2015,Germany,20335.79,1,2971,130077965.75,Low,43782.55,11772055.9,3962.32,9.05,Low,-2835699.65,12570.4,10451,2479.13,23943.52,Weak
TataModel_21,2016,Germany,20335.79,1,3848,235739383.62,High,61262.83,25766314.63,6696.03,10.93,Low,8203730.55,19641.97,4380.18,6352.68,58418.26,Underperformer
TataModel_21,2017,Germany,20335.79,1,736,25493860.03,Low,34638.4,3186732.5,4329.8,12.5,Low,838747.99,17416.2,7166.18,7766.55,67919.27,Weak
TataModel_21,2018,Germany,20335.79,1,5913,121604225.83,Low,20565.57,34122145.77,5770.7,28.06,High,22958877.84,22621.88,3706.45,1396.12,97823.88,Niche
TataModel_21,2019,Germany,20335.79,1,4720,322388542.96,High,68302.66,71376823.41,15122.21,22.14,High,14926589.54,3288.89,5512.02,3856.51,96305.24,Star
TataModel_21,2020,Germany,20335.79,1,5162,361122483.41,High,69957.86,64352026.54,12466.49,17.82,High,-252785.74,10140.45,13601.51,4905.53,20136.52,Star
TataModel_21,2021,Germany,20335.79,1,6477,449117403.1,High,69340.34,121531169.28,18763.5,27.06,High,74643312.39,14060.91,2528.67,1319.32,86109.71,Star
TataModel_21,2022,Germany,20335.79,1,3446,235615308.64,High,68373.57,46863884.89,13599.5,19.89,High,31737382.07,7092.98,6733.12,2591.37,37577.41,Star
TataModel_21,2023,Germany,20335.79,1,981,16783667.4,Low,17108.73,971774.34,990.6,5.79,Low,-2163414.73,19522.12,2454.32,7281.7,10319.69,Weak
TataModel_21,2024,Germany,20335.79,1,3650,27654540.8,Low,7576.59,5945726.27,1628.97,21.5,High,542029,11769.43,11036.28,1200.8,72303.51,Niche
TataModel_21,2015,France,20335.79,1,1257,44461972.94,Low,35371.5,2787765.7,2217.79,6.27,Low,275664.23,4507.47,10396.25,1569.45,46302.1,Weak
TataModel_21,2016,France,20335.79,1,910,59780631.11,Low,65693,15088631.29,16580.91,25.24,High,7364973.75,17999,12505.28,2810.74,29086.11,Niche
TataModel_21,2017,France,20335.79,1,1728,42697599.22,Low,24709.26,7681298.1,4445.2,17.99,High,4760782.31,19504.04,9741.43,6686.87,26556.14,Niche
TataModel_21,2018,France,20335.79,1,4963,104854157.27,Low,21127.17,7717265.97,1554.96,7.36,Low,-12079198.92,16437.2,13512.98,5670.62,72688.37,Weak
TataModel_21,2019,France,20335.79,1,606,12589137.42,Low,20774.15,990765.12,1634.93,7.87,Low,-366343.9,11077.4,10020.96,4169.38,46986.75,Weak
TataModel_21,2020,France,20335.79,1,5404,111240311.54,Low,20584.81,10923798.59,2021.43,9.82,Low,1134651.18,11070.99,4994.06,769.79,71244.5,Weak
TataModel_21,2021,France,20335.79,1,430,4452123.25,Low,10353.77,758641.8,1764.28,17.04,High,492404.83,6675.52,5601.35,7207.07,33679.81,Niche
TataModel_21,2022,France,20335.79,1,118,2947510.57,Low,24978.9,427683.78,3624.44,14.51,Low,109942.14,10166.35,4726.15,3592.95,74216.12,Weak
TataModel_21,2023,France,20335.79,1,1161,33364878.21,Low,28738.05,4614362.66,3974.47,13.83,Low,-647278.64,4658.92,8472.22,2148.84,21701.79,Weak
TataModel_21,2024,France,20335.79,1,2452,119049911.69,Low,48552.17,23714742.41,9671.59,19.92,High,4333416.79,12404.96,9044.26,735.92,91546.96,Niche
TataModel_21,2015,Australia,20335.79,1,246,2205368.03,Low,8964.91,166505.29,676.85,7.55,Low,-158345.42,8367.71,1494.49,2885.98,84900.43,Weak
TataModel_21,2016,Australia,20335.79,1,2375,128470273.27,Low,54092.75,29278375.28,12327.74,22.79,High,6025255.82,5548.65,12623.94,2824.34,79993.77,Niche
TataModel_21,2017,Australia,20335.79,1,3363,185368599.81,High,55120.01,50049521.95,14882.4,27,High,22485211.16,11865.35,6593.02,578.26,11771.74,Star
TataModel_21,2018,Australia,20335.79,1,375,2926337.36,Low,7803.57,589949.61,1573.2,20.16,High,148365.3,5271.36,10506.22,7035.92,10350.36,Niche
TataModel_21,2019,Australia,20335.79,1,1881,130044182.56,Low,69135.66,34162606.76,18161.94,26.27,High,11235817.37,7919.84,9139.84,1360.06,83005.32,Niche
TataModel_21,2020,Australia,20335.79,1,1825,33200971.32,Low,18192.31,6656794.75,3647.56,20.05,High,942907.59,18649.26,7583.77,1803.18,14311.99,Niche
TataModel_21,2021,Australia,20335.79,1,3017,147399401.45,High,48856.28,9138762.89,3029.09,6.2,Low,-692777.19,19704.1,3046.7,5924.46,90019.44,Underperformer
TataModel_21,2022,Australia,20335.79,1,6489,58904248.82,Low,9077.55,7333578.98,1130.16,12.45,Low,830549.91,21536.61,10330.19,3101.58,28786.92,Weak
TataModel_21,2023,Australia,20335.79,1,3468,188356175.07,High,54312.62,12958904.85,3736.71,6.88,Low,-2674657.69,20031.12,7014.76,4115.75,98448.88,Underperformer
TataModel_21,2024,Australia,20335.79,1,5624,204286924.27,High,36324.13,40407953.62,7184.91,19.78,High,27476591.31,18962.26,4936.67,7631.5,82754.85,Star
TataModel_21,2015,Japan,20335.79,1,5579,346739317.31,High,62150.8,95145268.67,17054.18,27.44,High,30617081.72,14404.65,9212.28,6033.26,50827.44,Star
TataModel_21,2016,Japan,20335.79,1,5825,354316004.37,High,60826.78,46344533.37,7956.14,13.08,Low,6448551.28,9865.68,9344.17,5981.66,91854.18,Underperformer
TataModel_21,2017,Japan,20335.79,1,4661,283607135.19,High,60846.84,24163327.92,5184.15,8.52,Low,-15314785.3,24491.16,1505.44,2720.06,62718.14,Underperformer
TataModel_21,2018,Japan,20335.79,1,5293,276317865.18,High,52204.4,77866374.41,14711.2,28.18,High,38242392.54,20119.69,10013.08,4591.52,10594.62,Star
TataModel_21,2019,Japan,20335.79,1,483,21830395.77,Low,45197.51,4822334.42,9984.13,22.09,High,3158858.27,6336.52,12458.53,672.64,72512.05,Niche
TataModel_21,2020,Japan,20335.79,1,372,5888324.2,Low,15828.83,1583370.38,4256.37,26.89,High,905624.26,16189.21,7253.91,5573.56,46994.72,Niche
TataModel_21,2021,Japan,20335.79,1,6557,387670964.74,High,59123.22,81604738.08,12445.44,21.05,High,10428348.95,19794.28,11173.55,1926.43,22973.02,Star
TataModel_21,2022,Japan,20335.79,1,3702,224517343.03,High,60647.58,13875171.8,3748.02,6.18,Low,-5006736.75,24296,14683.86,943.71,55945.19,Underperformer
TataModel_21,2023,Japan,20335.79,1,5653,190912558.01,High,33771.9,44100800.9,7801.31,23.1,High,29381442.68,4389.97,7744.07,612.63,27719.3,Star
TataModel_21,2024,Japan,20335.79,1,1113,71523106.73,Low,64261.55,9283699.25,8341.15,12.98,Low,2453242.56,8072.6,13564.82,3709.05,46431.25,Weak
TataModel_24,2015,India,20789.8,1,4268,278365451.63,High,65221.52,56007128.87,13122.57,20.12,High,22714620.85,7328.52,8738.03,4999.79,24013.94,Star
TataModel_24,2016,India,20789.8,1,4289,206982237.87,High,48258.86,51166009.2,11929.59,24.72,High,17262318.64,6774.52,12692.1,6662.5,79382,Star
TataModel_24,2017,India,20789.8,1,4368,247559833.3,High,56675.79,49388186.74,11306.82,19.95,High,24335131.61,19712.6,3970.62,6316.72,20030.87,Star
TataModel_24,2018,India,20789.8,1,4291,242816626.98,High,56587.42,66701727.43,15544.56,27.47,High,41885868.15,12200.95,14626.92,4013.42,17645.47,Star
TataModel_24,2019,India,20789.8,1,938,18139442.96,Low,19338.43,2806171.83,2991.65,15.47,High,351905.19,8099.64,4430.15,7660.38,33906.53,Niche
TataModel_24,2020,India,20789.8,1,665,5207218.66,Low,7830.4,1448648.23,2178.42,27.82,High,769626.92,10801.6,4178.37,6582.33,65707.44,Niche
TataModel_24,2021,India,20789.8,1,133,3095187.73,Low,23272.09,814962.93,6127.54,26.33,High,246376.94,15009.14,7709.6,7554.72,49986.5,Niche
TataModel_24,2022,India,20789.8,1,4590,151950559.12,High,33104.7,8889107.71,1936.62,5.85,Low,-12505531.02,10389.89,14704.5,6387.69,60360.57,Underperformer
TataModel_24,2023,India,20789.8,1,5321,285957186.45,High,53741.25,42607620.78,8007.45,14.9,Low,-4489527.83,14005.26,10950.1,2278.33,20576.06,Underperformer
TataModel_24,2024,India,20789.8,1,2626,127942996.36,Low,48721.63,30603964.73,11654.21,23.92,High,7638196.88,24150.45,5347.95,6194.4,93447.29,Niche
TataModel_24,2015,USA,20789.8,1,6299,154469208.73,High,24522.81,26769513.87,4249.8,17.33,High,-633323.76,9814.14,2220.71,1135.69,65108.48,Star
TataModel_24,2016,USA,20789.8,1,3819,262497503.32,High,68734.62,26564747.34,6955.94,10.12,Low,-22391037.03,22787.4,8238.34,4540.42,96482.54,Underperformer
TataModel_24,2017,USA,20789.8,1,3346,108515704.01,Low,32431.47,14378330.78,4297.17,13.25,Low,-3363986.82,11650.18,10487.93,1669.44,26393.59,Weak
TataModel_24,2018,USA,20789.8,1,1107,37468760.5,Low,33847.12,4938382.63,4461.05,13.18,Low,1794753.63,5852.6,13642.56,1848.2,16712.66,Weak
TataModel_24,2019,USA,20789.8,1,4395,163457985.67,High,37191.81,26856147.04,6110.61,16.43,High,17457312.87,19103.87,3958.67,4183.77,52590.74,Star
TataModel_24,2020,USA,20789.8,1,1624,56792124,Low,34970.52,11244840.55,6924.16,19.8,High,6553811.11,5052.28,2965.76,1739.87,92205.52,Niche
TataModel_24,2021,USA,20789.8,1,3213,113880762.76,Low,35443.75,18699221.25,5819.86,16.42,High,5500440.84,6156.94,1117.09,1647.03,54967.04,Niche
TataModel_24,2022,USA,20789.8,1,177,4015157.37,Low,22684.5,638811.54,3609.1,15.91,High,309568.63,10829.9,11943.72,1285.76,15194.21,Niche
TataModel_24,2023,USA,20789.8,1,1263,49084233.2,Low,38863.21,4353771.49,3447.17,8.87,Low,-495750.76,14439.58,5416.86,7808.69,90528.98,Weak
TataModel_24,2024,USA,20789.8,1,6186,154447044.74,High,24967.19,8942483.89,1445.6,5.79,Low,-17591518.4,8353.48,12778.18,4378.74,64128.64,Underperformer
TataModel_24,2015,UK,20789.8,1,4502,212562837.09,High,47215.2,36050657.17,8007.7,16.96,High,2295678.64,23580.48,13204.21,5980.31,75398.33,Star
TataModel_24,2016,UK,20789.8,1,1329,51079957.46,Low,38434.88,5021159.82,3778.15,9.83,Low,-1736718.55,5240.51,14649.21,6619.78,84865.77,Weak
TataModel_24,2017,UK,20789.8,1,6334,199911393.6,High,31561.63,16652619.09,2629.08,8.33,Low,5177705.09,21771.35,2473.22,5520.54,41181.1,Underperformer
TataModel_24,2018,UK,20789.8,1,4334,236666798.51,High,54607.01,33441018.63,7715.97,14.13,Low,19359344.12,20960.42,11270.25,7104.46,98259.88,Underperformer
TataModel_24,2019,UK,20789.8,1,283,9953992.05,Low,35173.12,1775792.18,6274.88,17.84,High,687820.85,19879.89,13242.19,4180.47,27824.24,Niche
TataModel_24,2020,UK,20789.8,1,430,22640646.1,Low,52652.67,5168859.5,12020.6,22.83,High,3534204.86,15605.63,3083.46,5925.94,24579.3,Niche
TataModel_24,2021,UK,20789.8,1,123,3059167.47,Low,24871.28,463769.79,3770.49,15.16,High,-102176.19,22718.53,5349.88,7027.69,19190.63,Niche
TataModel_24,2022,UK,20789.8,1,4974,160356297.36,High,32238.9,15538525.21,3123.95,9.69,Low,513140.15,14788.95,1997.04,6443,92415.16,Underperformer
TataModel_24,2023,UK,20789.8,1,1915,54646410.94,Low,28535.98,11273554.58,5886.97,20.63,High,7584921.84,19109.52,3889.13,7603.56,16651.24,Niche
TataModel_24,2024,UK,20789.8,1,372,10760935.42,Low,28927.25,1785239.19,4799.03,16.59,High,128055.13,24785.8,2898.95,4449.99,42131.59,Niche
TataModel_24,2015,Germany,20789.8,1,2843,18187745.19,Low,6397.38,1860606.33,654.45,10.23,Low,894837.06,4217.97,9621.09,5838.27,92306.87,Weak
TataModel_24,2016,Germany,20789.8,1,624,16950255.33,Low,27163.87,2971379.76,4761.83,17.53,High,1533998.11,9494.14,3894.05,5761.27,52306.55,Niche
TataModel_24,2017,Germany,20789.8,1,2111,45935171.14,Low,21759.91,8824146.38,4180.08,19.21,High,4533801.39,22744.4,7024.64,2523.19,54058.73,Niche
TataModel_24,2018,Germany,20789.8,1,341,8114366.38,Low,23795.8,1415145.5,4149.99,17.44,High,770053.37,20950.15,11553.61,4217.43,98371.7,Niche
TataModel_24,2019,Germany,20789.8,1,4493,82147743.08,Low,18283.5,12724685.4,2832.11,15.49,High,-3400916.56,10264.78,5843.77,6947,96094.75,Niche
TataModel_24,2020,Germany,20789.8,1,2424,89736226.26,Low,37019.9,20190650.91,8329.48,22.5,High,10588874.7,22133.83,14878.35,7563.15,84630.44,Niche
TataModel_24,2021,Germany,20789.8,1,3477,243280297.46,High,69968.45,61160666.78,17590.07,25.14,High,39095143.8,23004.9,3762.38,1643.23,77794.47,Star
TataModel_24,2022,Germany,20789.8,1,2105,54681236.63,Low,25976.83,4265136.46,2026.19,7.8,Low,27340.62,16513.25,13712.13,4986.21,79893.78,Weak
TataModel_24,2023,Germany,20789.8,1,3410,182919767.28,High,53642.16,14725041.27,4318.19,8.05,Low,-20358970.1,3297.85,7732.74,6056.71,33004.38,Underperformer
TataModel_24,2024,Germany,20789.8,1,2308,25747768.5,Low,11155.88,2968717.71,1286.27,11.53,Low,36046.88,8966.72,6085.86,1075.71,75382.04,Weak
TataModel_24,2015,France,20789.8,1,2653,140475526.51,High,52949.69,40485046.74,15260.1,28.82,High,26100352.83,6341.07,8137.88,5251.7,99102.27,Star
TataModel_24,2016,France,20789.8,1,467,31009144.85,Low,66400.74,2533447.13,5424.94,8.17,Low,-2074511.79,24905.91,12264.97,4399.04,13549.71,Weak
TataModel_24,2017,France,20789.8,1,284,6663087.28,Low,23461.57,1148716.25,4044.78,17.24,High,317829.26,22521.33,6204.85,5327.89,65513.85,Niche
TataModel_24,2018,France,20789.8,1,899,11602625.22,Low,12906.15,3387966.57,3768.59,29.2,High,2585064.9,22275.75,1296.71,7900.28,19812.28,Niche
TataModel_24,2019,France,20789.8,1,6124,178633764.32,High,29169.46,38227625.56,6242.26,21.4,High,20399975.89,7330.17,2733.02,7034.69,90584.97,Star
TataModel_24,2020,France,20789.8,1,6944,42735601.87,Low,6154.32,8192414.88,1179.78,19.17,High,1457284.02,3018.33,14879.73,1348.83,87026.45,Niche
TataModel_24,2021,France,20789.8,1,6113,169244466.02,High,27685.99,38587738.25,6312.41,22.8,High,5771236.29,22531,3031.43,1248.13,29770.55,Star
TataModel_24,2022,France,20789.8,1,5637,128637383.79,Low,22820.19,28351679.39,5029.57,22.04,High,18832512.99,22394.14,8891.02,1324.77,52555.27,Niche
TataModel_24,2023,France,20789.8,1,6469,423123560.66,High,65407.88,71846380.6,11106.26,16.98,High,13116830.38,13576.91,10281.93,7496.58,38519.01,Star
TataModel_24,2024,France,20789.8,1,1464,9352947.51,Low,6388.63,1889295.4,1290.5,20.2,High,710824.01,6238.42,11233.01,7393.52,55991.84,Niche
TataModel_24,2015,Australia,20789.8,1,983,24582309.59,Low,25007.44,3148993.86,3203.45,12.81,Low,105703.93,24026.26,1325.02,1985.09,10035.29,Weak
TataModel_24,2016,Australia,20789.8,1,6210,384080619.56,High,61848.73,89682824.67,14441.68,23.35,High,58303438.05,8332.54,13007.01,2596.5,49561.31,Star
TataModel_24,2017,Australia,20789.8,1,5896,45134700.39,Low,7655.14,6025482.5,1021.96,13.35,Low,3642370.32,5321.6,10453.79,5642.4,61343.41,Weak
TataModel_24,2018,Australia,20789.8,1,6259,165786866.36,High,26487.76,28117452.53,4492.32,16.96,High,-1044457.26,10191.23,1671.71,6634.66,32206.22,Star
TataModel_24,2019,Australia,20789.8,1,829,42264713.98,Low,50982.77,11056449.18,13337.09,26.16,High,3630538.93,18766.75,12110.64,664.33,76513.48,Niche
TataModel_24,2020,Australia,20789.8,1,519,16909583.08,Low,32581.08,1902328.1,3665.37,11.25,Low,-953700.49,18189.25,11964.34,4344.13,31147.04,Weak
TataModel_24,2021,Australia,20789.8,1,4849,243009067.23,High,50115.3,69719301.39,14378.08,28.69,High,32611816.82,17496.29,10758.26,1676.73,49843.31,Star
TataModel_24,2022,Australia,20789.8,1,5156,38426151.01,Low,7452.71,5310494.07,1029.96,13.82,Low,-1848297.86,20561.67,8212.23,5851.25,57144.35,Weak
TataModel_24,2023,Australia,20789.8,1,1860,35426341.91,Low,19046.42,5150990.11,2769.35,14.54,Low,2437332.32,11085.68,11686.17,814.71,48613.75,Weak
TataModel_24,2024,Australia,20789.8,1,6309,79325359.01,Low,12573.36,9281067,1471.08,11.7,Low,-2006931.58,14617.71,11141.15,6166.36,78826.34,Weak
TataModel_24,2015,Japan,20789.8,1,6407,281121175.93,High,43877.19,29714508.3,4637.82,10.57,Low,-22489694.07,4635.87,6584.74,1500.3,36978.42,Underperformer
TataModel_24,2016,Japan,20789.8,1,4216,46997342.01,Low,11147.38,9831843.95,2332.03,20.92,High,5461091.14,14800.51,14315.73,2300.57,98843.65,Niche
TataModel_24,2017,Japan,20789.8,1,5393,70098879.57,Low,12998.12,11005524.09,2040.71,15.7,High,5551831.26,6625.77,2718.01,7067.44,19498.84,Niche
TataModel_24,2018,Japan,20789.8,1,4739,301584583.58,High,63638.87,27052137.15,5708.41,8.97,Low,-18879194.93,13574.61,11608.09,3243.03,77537,Underperformer
TataModel_24,2019,Japan,20789.8,1,4058,139565860.56,High,34392.77,12937755.27,3188.21,9.27,Low,-6950379.86,13306.63,14655.24,7597.46,79678.95,Underperformer
TataModel_24,2020,Japan,20789.8,1,1667,47538254.47,Low,28517.25,4582687.73,2749.06,9.64,Low,2072667.9,8898.61,11642.65,5673.44,83272.86,Weak
TataModel_24,2021,Japan,20789.8,1,6285,330698120.49,High,52617.04,42593917.92,6777.08,12.88,Low,14848345.61,9806.12,5389.46,3524.4,36979.74,Underperformer
TataModel_24,2022,Japan,20789.8,1,5734,29361571.68,Low,5120.61,3784706.59,660.05,12.89,Low,-1761694.3,6265.82,11172.27,2337.87,42099.47,Weak
TataModel_24,2023,Japan,20789.8,1,3266,130580541.78,Low,39981.79,16427032.16,5029.71,12.58,Low,9806598.69,6089.83,3478.67,3486.43,16106.92,Weak
TataModel_24,2024,Japan,20789.8,1,2386,25441181.78,Low,10662.69,6222913.06,2608.09,24.46,High,3055485.93,18659.4,11039.99,6427.69,32685.7,Niche
TataModel_39,2015,India,21410.95,1,4517,102064340.96,Low,22595.6,21147731.45,4681.81,20.72,High,11543476.96,23257.48,12302.03,929.49,59232.81,Niche
TataModel_39,2016,India,21410.95,1,5388,214147778.51,High,39745.32,49982091.5,9276.56,23.34,High,26597154.09,18106.81,6580.35,2426.47,38058.07,Star
TataModel_39,2017,India,21410.95,1,5365,204380378.87,High,38095.13,39179718.63,7302.84,19.17,High,18292043.91,19693.88,9937.41,6228.26,67963.52,Star
TataModel_39,2018,India,21410.95,1,2082,129406173.62,Low,62154.74,36725472.07,17639.52,28.38,High,21196731.24,18733.52,14481.32,5559.65,21335.11,Niche
TataModel_39,2019,India,21410.95,1,6341,120068924.68,Low,18935.33,18058366.27,2847.87,15.04,High,8068631.74,21759.93,7707.34,1312.94,39458.97,Niche
TataModel_39,2020,India,21410.95,1,3567,229838611.29,High,64434.71,38796757.59,10876.58,16.88,High,4137095,24951.13,7641.95,6205.35,83501.44,Star
TataModel_39,2021,India,21410.95,1,337,11727241.94,Low,34798.94,2354830.18,6987.63,20.08,High,559389.44,11119.71,9074.6,3057.63,22593.42,Niche
TataModel_39,2022,India,21410.95,1,5169,146564061.51,High,28354.43,12267411.95,2373.27,8.37,Low,-6756603.24,9070.5,14093.33,7924.69,27151.49,Underperformer
